time,observation,q,qd,q_des,qd_des,Kp,Kd,action,torque
0.29842162132263184,"[ 0.99969357 -0.01023564 -0.01949537  0.0113126  -0.11279637  1.01792967
 -1.75297296  0.08800898  0.89491558 -1.83573127  0.02317059  0.88806462
 -1.93490314  0.13638186  0.80575103 -1.91500008  0.02015536  0.03432274
 -0.70968175 -0.26998797  0.11908438  0.66989875 -0.69044644  1.53312504
  1.42500007 -0.13651785  0.1925      0.00390625  0.51169646  0.79062504
 -0.07578125  0.6413393  -0.34080356  0.46875    -0.86392343 -0.50362313]","[-0.11279637  1.01792967 -1.75297296  0.08800898  0.89491558 -1.83573127
  0.02317059  0.88806462 -1.93490314  0.13638186  0.80575103 -1.91500008]","[-0.69044644  1.53312504  1.42500007 -0.13651785  0.1925      0.00390625
  0.51169646  0.79062504 -0.07578125  0.6413393  -0.34080356  0.46875   ]","(-0.12338414788246155, 1.0388219356536865, -1.6756139993667603, 0.03914828971028328, 1.086523175239563, -1.8498820066452026, 0.04821142926812172, 0.9134742617607117, -1.9036688804626465, 0.07266083359718323, 0.832068681716919, -1.741026759147644)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.2391029  -0.04014638 -0.10901351  0.02145287 -0.24032183  0.16987351
  0.03514973  0.10786198 -0.27992344]","[-3.33128444  7.08555436 13.48071659 -6.22397629 23.37880373 -1.67221916
  4.51494876  5.39562213  3.48953371 -5.65878478  2.10939038 22.10907531]"
0.30875372886657715,"[ 0.99966246 -0.01061008 -0.01855148  0.01477358 -0.11871548  1.03091466
 -1.74311709  0.0854299   0.90102428 -1.83803213  0.02543479  0.89189458
 -1.93398273  0.13993625  0.80219245 -1.90932429  0.02017402  0.03431458
 -0.70970732  0.19233675  0.25650346  0.66350716 -0.53526789  0.43607143
  0.70781249 -0.53133929  1.83562505 -0.69062501  0.23571429 -0.09821428
  0.028125   -0.09133929 -0.14830357  0.81640625 -0.80901694 -0.5877853 ]","[-0.11871548  1.03091466 -1.74311709  0.0854299   0.90102428 -1.83803213
  0.02543479  0.89189458 -1.93398273  0.13993625  0.80219245 -1.90932429]","[-0.53526789  0.43607143  0.70781249 -0.53133929  1.83562505 -0.69062501
  0.23571429 -0.09821428  0.028125   -0.09133929 -0.14830357  0.81640625]","(-0.1377573162317276, 1.051588535308838, -1.6426664590835571, 0.0380713976919651, 1.1510508060455322, -1.8633513450622559, 0.04663066193461418, 0.9533045887947083, -1.9325177669525146, 0.07835406064987183, 0.855322539806366, -1.7285317182540894)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.28032142 -0.10865068 -0.13623965 -0.01902306 -0.28379688  0.16239424
  0.03245332  0.1269787  -0.2401244 ]","[-3.87178218  3.76840493 14.07706302 -7.22967957 35.26003152 -5.08486205
  3.22945138  7.01314832  0.2587056  -7.60229881  5.87757003 23.96353459]"
0.318634033203125,"[ 0.99964136 -0.00933447 -0.01733094  0.01815734 -0.12286174  1.03576529
 -1.73839998  0.07941163  0.91898072 -1.8442831   0.02905403  0.89212394
 -1.93363762  0.13820997  0.79985446 -1.90376353  0.02018415  0.03428652
 -0.70972025  0.36490959  0.27780879  0.6613766  -0.42232144 -0.00589286
  0.32890627 -1.04696429  2.19607139 -1.01406252  0.27794644  0.40758929
 -0.03515625 -0.29857144 -0.46553573  0.51953125 -0.71153569 -0.70265001]","[-0.12286174  1.03576529 -1.73839998  0.07941163  0.91898072 -1.8442831
  0.02905403  0.89212394 -1.93363762  0.13820997  0.79985446 -1.90376353]","[-0.42232144 -0.00589286  0.32890627 -1.04696429  2.19607139 -1.01406252
  0.27794644  0.40758929 -0.03515625 -0.29857144 -0.46553573  0.51953125]","(-0.1432618349790573, 1.052504301071167, -1.6272838115692139, 0.04784705862402916, 1.2130098342895508, -1.9006682634353638, 0.03236520662903786, 1.008316993713379, -1.9819281101226807, 0.09524279832839966, 0.8782201409339905, -1.7112607955932617)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.28902045 -0.15634106 -0.16461742 -0.06562003 -0.30669519  0.17427894
  0.00363254  0.17874689 -0.21382169]","[-3.69457527  1.97426372 14.20954314 -6.89707636 41.57767904 -9.75202155
  1.2278697  15.04974154 -5.85203719 -6.0088076   7.92890915 24.46641946]"
0.3288395404815674,"[ 0.99962449 -0.00628769 -0.01607248  0.02128359 -0.12925208  1.03666711
 -1.73494852  0.0681086   0.95269191 -1.85659325  0.03106518  0.89846987
 -1.93682063  0.13500993  0.79540831 -1.89620876  0.02019662  0.03427864
 -0.70976686  0.73029524  0.29272249  0.60385233 -1.04696429  0.42723215
  0.14296876 -1.33178568  4.33517885 -1.69765627 -0.17089286  1.56357145
 -0.26796874 -0.27500001 -0.28285715  0.80859375 -0.63742387 -0.77051336]","[-0.12925208  1.03666711 -1.73494852  0.0681086   0.95269191 -1.85659325
  0.03106518  0.89846987 -1.93682063  0.13500993  0.79540831 -1.89620876]","[-1.04696429  0.42723215  0.14296876 -1.33178568  4.33517885 -1.69765627
 -0.17089286  1.56357145 -0.26796874 -0.27500001 -0.28285715  0.80859375]","(-0.14827999472618103, 1.043829321861267, -1.6234711408615112, 0.04475560411810875, 1.252681016921997, -1.933371901512146, 0.037889283150434494, 1.0363786220550537, -2.021435260772705, 0.10684650391340256, 0.8835466504096985, -1.7006489038467407)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.27597615 -0.17953235 -0.16822591 -0.08446394 -0.32662651  0.15875891
  0.01904907  0.21558839 -0.20287652]","[ -5.40521517   2.13399982  13.69471391  -6.77436306  48.70423996
 -14.22962821   0.29938913  21.10185641 -10.87304774  -4.17644767
   9.63989124  25.6974045 ]"
0.33859872817993164,"[ 9.99591112e-01 -2.76000472e-03 -1.49213914e-02  2.42358092e-02
 -1.39283687e-01  1.04243314e+00 -1.73234081e+00  5.27328327e-02
  1.00285685e+00 -1.86825156e+00  3.11142188e-02  9.10313547e-01
 -1.94468212e+00  1.33645087e-01  7.92941213e-01 -1.88911414e+00
  2.02188231e-02  3.42980437e-02 -7.09826112e-01  7.27099419e-01
  2.17088684e-01  5.86808085e-01 -1.02044642e+00  7.54285693e-01
  2.65625007e-02 -1.26303577e+00  7.13133955e+00 -7.70312488e-01
  3.53571437e-02  2.13419652e+00 -1.22031248e+00 -0.00000000e+00
 -4.12500016e-02  6.48437500e-01 -5.14439404e-01 -8.57526779e-01]","[-0.13928369  1.04243314 -1.73234081  0.05273283  1.00285685 -1.86825156
  0.03111422  0.91031355 -1.94468212  0.13364509  0.79294121 -1.88911414]","[-1.02044642  0.75428569  0.0265625  -1.26303577  7.13133955 -0.77031249
  0.03535714  2.13419652 -1.22031248 -0.         -0.04125     0.6484375 ]","(-0.14347878098487854, 1.0725533962249756, -1.6156330108642578, 0.04144873842597008, 1.2452139854431152, -2.0156707763671875, 0.07442988455295563, 1.055612325668335, -2.09332275390625, 0.11030600965023041, 0.8843487501144409, -1.7024813890457153)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.31249312 -0.11855712 -0.14140351 -0.09278736 -0.32328302  0.13679188
  0.09930821  0.23462039 -0.21787533]","[ -3.56055546   5.84716725  13.96791592  -5.13191454  50.23451769
 -19.85382396   5.26063566  23.69314426 -21.34917271  -2.77735026
  10.75374695  24.15461004]"
0.3488578796386719,"[ 9.99522626e-01  2.11670980e-04 -1.43797072e-02  2.73430701e-02
 -1.50368020e-01  1.04905963e+00 -1.73207247e+00  4.12911847e-02
  1.06946576e+00 -1.88071525e+00  3.29954699e-02  9.32982087e-01
 -1.96167111e+00  1.36079520e-01  7.93253362e-01 -1.88305485e+00
  2.02280041e-02  3.43099087e-02 -7.09850550e-01  4.53326553e-01
  8.07348713e-02  5.35675406e-01 -9.56607163e-01  7.02232122e-01
  8.67187530e-02 -6.25625014e-01  5.78678560e+00 -1.51484382e+00
  5.89285698e-03  3.24598217e+00 -1.87343752e+00  2.74017870e-01
  1.96428574e-03  2.71874994e-01 -4.25779462e-01 -9.04826999e-01]","[-0.15036802  1.04905963 -1.73207247  0.04129118  1.06946576 -1.88071525
  0.03299547  0.93298209 -1.96167111  0.13607952  0.79325336 -1.88305485]","[-9.56607163e-01  7.02232122e-01  8.67187530e-02 -6.25625014e-01
  5.78678560e+00 -1.51484382e+00  5.89285698e-03  3.24598217e+00
 -1.87343752e+00  2.74017870e-01  1.96428574e-03  2.71874994e-01]","(-0.1306053102016449, 1.072845697402954, -1.6262208223342896, 0.08019525557756424, 1.210323452949524, -2.043344736099243, 0.11784401535987854, 0.9950801134109497, -2.1338868141174316, 0.12161128968000412, 0.8871633410453796, -1.6933302879333496)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.29720929 -0.06995541 -0.05647575 -0.10943655 -0.29715106  0.20534323
  0.18787912  0.27310559 -0.21284863]","[ -0.51805903   4.93723845  12.85650264   2.75270939  34.1224227
 -23.8974402   10.11465548  17.12761164 -26.11398089  -0.8996658
  11.18118034  23.39284816]"
0.35903358459472656,"[ 9.99439836e-01  2.43231026e-03 -1.42914187e-02  3.01628467e-02
 -1.57988608e-01  1.05706835e+00 -1.73218751e+00  3.64280529e-02
  1.13365102e+00 -1.89647686e+00  3.82023752e-02  9.62440729e-01
 -1.97839141e+00  1.39064148e-01  7.94176936e-01 -1.88201940e+00
  2.02242173e-02  3.43073048e-02 -7.09885955e-01  4.20303345e-01
 -1.19431373e-02  5.55915415e-01 -7.46428609e-01  1.28071427e+00
  1.05468750e-01 -2.10178569e-01  6.21303558e+00 -2.32734370e+00
  8.86875033e-01  3.49544644e+00 -2.87265635e+00  4.40982133e-01
  2.02321425e-01  7.96874985e-02 -2.85019457e-01 -9.58521724e-01]","[-0.15798861  1.05706835 -1.73218751  0.03642805  1.13365102 -1.89647686
  0.03820238  0.96244073 -1.97839141  0.13906415  0.79417694 -1.8820194 ]","[-0.74642861  1.28071427  0.10546875 -0.21017857  6.21303558 -2.3273437
  0.88687503  3.49544644 -2.87265635  0.44098213  0.20232143  0.0796875 ]","(-0.13729679584503174, 1.0818816423416138, -1.6315279006958008, 0.10441422462463379, 1.1812801361083984, -2.0930099487304688, 0.09658145159482956, 1.0173537731170654, -2.177955389022827, 0.1307506114244461, 0.8741284608840942, -1.7007393836975098)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.29351237 -0.01987374 -0.04833179 -0.09828976 -0.32629389  0.23262449
  0.15194391  0.30884621 -0.25953084]","[  0.22303981   6.79492486  12.2948997    7.45981872  24.30697179
 -30.36946809   9.60773519  17.02099156 -32.36608267   0.33363554
  10.12119572  21.81138451]"
0.3684873580932617,"[ 0.99933714  0.00464648 -0.01428042  0.03316319 -0.16393168  1.06897974
 -1.73402822  0.03554725  1.18591404 -1.93045449  0.0474605   0.99459809
 -2.00960803  0.1425167   0.79692161 -1.88240302  0.02022449  0.03433381
 -0.70986545  0.39686751  0.01788427  0.59959126 -0.42526788  0.9595536
 -0.48828125  0.73464286  3.15169644 -3.65156245  1.92696428  1.99866068
 -4.43828154  0.61776787  0.26223215  0.07890625 -0.18738137 -0.98228723]","[-0.16393168  1.06897974 -1.73402822  0.03554725  1.18591404 -1.93045449
  0.0474605   0.99459809 -2.00960803  0.1425167   0.79692161 -1.88240302]","[-0.42526788  0.9595536  -0.48828125  0.73464286  3.15169644 -3.65156245
  1.92696428  1.99866068 -4.43828154  0.61776787  0.26223215  0.07890625]","(-0.12796123325824738, 1.0968999862670898, -1.6407157182693481, 0.129072368144989, 1.1855131387710571, -2.1052627563476562, 0.107107974588871, 1.0237764120101929, -2.204273223876953, 0.1510690599679947, 0.8763934373855591, -1.6937931776046753)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.29739937 -0.02463461 -0.03589063 -0.11405917 -0.30994615  0.26673511
  0.1768568   0.37145799 -0.28698733]","[  3.00467986   6.20117009   9.63934398  13.33341777   9.40738213
 -31.75687075  12.87894275   9.46820229 -36.48000264   2.87103416
  10.24384382  22.68128954]"
0.37833166122436523,"[ 0.99922496  0.00532294 -0.01386797  0.03645311 -0.1673706   1.07933414
 -1.73859191  0.04733212  1.21081352 -1.9642787   0.06568687  1.0119704
 -2.0471139   0.14900154  0.79895788 -1.88282478  0.02023504  0.03433871
 -0.70986736  0.02828605  0.12228017  0.65498501 -0.3938393   0.99883932
 -0.30546877  1.5724107   1.09508932 -3.88515639  2.05562496  1.06955361
 -3.81093764  0.72383928  0.00883929  0.         -0.03769028 -0.99928945]","[-0.1673706   1.07933414 -1.73859191  0.04733212  1.21081352 -1.9642787
  0.06568687  1.0119704  -2.0471139   0.14900154  0.79895788 -1.88282478]","[-0.3938393   0.99883932 -0.30546877  1.5724107   1.09508932 -3.88515639
  2.05562496  1.06955361 -3.81093764  0.72383928  0.00883929  0.        ]","(-0.11925394833087921, 1.1195495128631592, -1.6339610815048218, 0.11013992875814438, 1.19515061378479, -2.130155324935913, 0.05212153121829033, 1.0346710681915283, -2.203212261199951, 0.13845472037792206, 0.8432404398918152, -1.7047908306121826)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.32027906 -0.03167152 -0.03351153 -0.07555131 -0.30225158  0.2111147
  0.09097254  0.353035   -0.2925432 ]","[  4.54436395   7.78214735  11.53466222  12.191361     1.42138183
 -31.39478779   4.55259997   5.91004026 -30.00851846   0.91644646
   5.29614197  21.18603981]"
0.3886585235595703,"[ 0.99909514  0.00606854 -0.01314663  0.03999002 -0.1712181   1.09076881
 -1.74338555  0.06479396  1.21564722 -2.00044227  0.08561581  1.01625597
 -2.08577013  0.15625226  0.79908967 -1.88274801  0.02023517  0.03433571
 -0.70985472  0.31271163  0.10736647  0.72209662 -0.34375     1.546875
 -0.47734377  1.61464286 -0.31428573 -4.06015635  1.9191072   0.20821428
 -3.17812514  1.00374997  0.04026786  0.22500001  0.06279056 -0.99802673]","[-0.1712181   1.09076881 -1.74338555  0.06479396  1.21564722 -2.00044227
  0.08561581  1.01625597 -2.08577013  0.15625226  0.79908967 -1.88274801]","[-0.34375     1.546875   -0.47734377  1.61464286 -0.31428573 -4.06015635
  1.9191072   0.20821428 -3.17812514  1.00374997  0.04026786  0.22500001]","(-0.12711818516254425, 1.1212000846862793, -1.6277804374694824, 0.10261861979961395, 1.2183829545974731, -2.131124973297119, 0.008177058771252632, 1.0887420177459717, -2.191187620162964, 0.12102815508842468, 0.8190452456474304, -1.7171711921691895)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.31930786 -0.06188357 -0.07920554 -0.04445838 -0.33311522  0.18595137
  0.02155659  0.31706643 -0.30020401]","[  4.21663953   8.2619462   12.32497749   9.34506318  -0.61730483
 -27.73171115  -3.45788936   9.25048196 -22.07905674  -1.18041918
   2.49551706  20.37864108]"
0.3982372283935547,"[ 0.99893564  0.00712091 -0.01272573  0.04375948 -0.17438057  1.10322058
 -1.74990499  0.08256602  1.20869362 -2.0343051   0.09778439  1.01608801
 -2.12480974  0.16474798  0.79960448 -1.88282478  0.0202384   0.03430391
 -0.70992345  0.22216415  0.07327802  0.77429456 -0.13455357  1.354375
 -0.66953129  1.75508928 -0.75821429 -3.9304688   0.3732143   0.21607143
 -3.6734376   0.52053571 -0.061875    0.          0.21200712 -0.9772681 ]","[-0.17438057  1.10322058 -1.74990499  0.08256602  1.20869362 -2.0343051
  0.09778439  1.01608801 -2.12480974  0.16474798  0.79960448 -1.88282478]","[-0.13455357  1.354375   -0.66953129  1.75508928 -0.75821429 -3.9304688
  0.3732143   0.21607143 -3.6734376   0.52053571 -0.061875    0.        ]","(-0.12231428921222687, 1.1184861660003662, -1.6231123208999634, 0.10176709294319153, 1.235520362854004, -2.102517604827881, -0.008638680912554264, 1.1418019533157349, -2.160686492919922, 0.07682415097951889, 0.7960044741630554, -1.7334986925125122)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.30730456 -0.10898528 -0.13080589 -0.017144   -0.3373208   0.17287034
  0.00581066  0.21829537 -0.27156168]","[  5.79222679   5.87972951  13.07973379   7.55019607   0.91773909
 -19.90869498 -11.54470194  15.60817367 -15.28964615  -8.90132891
  -0.61402516  17.76980424]"
0.4080193042755127,"[ 9.98739421e-01  9.40964092e-03 -1.25892516e-02  4.76710498e-02
 -1.78745285e-01  1.11771023e+00 -1.75450695e+00  9.31540504e-02
  1.19890380e+00 -2.06394911e+00  9.69111025e-02  1.01594818e+00
 -2.15315008e+00  1.69419080e-01  7.98681736e-01 -1.88409030e+00
  2.02427953e-02  3.43034044e-02 -7.09919453e-01  5.65179288e-01
 -4.17705402e-02  8.12644124e-01 -7.02232122e-01  1.50955355e+00
 -3.88281256e-01  4.63571429e-01 -5.54910719e-01 -2.74296880e+00
 -1.27285719e+00  1.04008925e+00 -2.18281245e+00  1.41428575e-01
 -9.82142868e-04 -1.17968753e-01  3.09017122e-01 -9.51056480e-01]","[-0.17874528  1.11771023 -1.75450695  0.09315405  1.1989038  -2.06394911
  0.0969111   1.01594818 -2.15315008  0.16941908  0.79868174 -1.8840903 ]","[-7.02232122e-01  1.50955355e+00 -3.88281256e-01  4.63571429e-01
 -5.54910719e-01 -2.74296880e+00 -1.27285719e+00  1.04008925e+00
 -2.18281245e+00  1.41428575e-01 -9.82142868e-04 -1.17968753e-01]","(-0.11348286271095276, 1.1149643659591675, -1.6425273418426514, 0.0988665372133255, 1.2359354496002197, -2.086329460144043, -0.046389371156692505, 1.1927149295806885, -2.1224746704101562, 0.064646415412426, 0.7901360988616943, -1.7438734769821167)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.27786654 -0.12791499 -0.19289896 -0.01146456 -0.32294655  0.16003034
 -0.05715228  0.19613454 -0.29069364]","[  5.65953185   4.20190251  12.16072908   2.07050022   2.74203426
 -10.89216828 -20.87132794  24.15551138  -2.89806342 -12.04366136
  -1.01987725  16.3318962 ]"
0.4189591407775879,"[ 0.99849164  0.01282319 -0.01282943  0.05182065 -0.18727915  1.13085639
 -1.75845683  0.09444451  1.1962961  -2.09098554  0.07984036  1.02527964
 -2.1739738   0.17084357  0.8003124  -1.88742673  0.02024971  0.03431834
 -0.70991075  0.6759668  -0.04283581  0.88401681 -0.79357141  1.28071427
 -0.43281251 -0.0825      0.31428573 -1.54062498 -2.58205366  1.92107141
 -1.29375005 -0.16008928  0.06776786 -0.35625002  0.4483833  -0.89384139]","[-0.18727915  1.13085639 -1.75845683  0.09444451  1.1962961  -2.09098554
  0.07984036  1.02527964 -2.1739738   0.17084357  0.8003124  -1.88742673]","[-0.79357141  1.28071427 -0.43281251 -0.0825      0.31428573 -1.54062498
 -2.58205366  1.92107141 -1.29375005 -0.16008928  0.06776786 -0.35625002]","(-0.11048950254917145, 1.1051690578460693, -1.6546108722686768, 0.12521304190158844, 1.2006146907806396, -2.0326242446899414, -0.05234817788004875, 1.212471604347229, -2.070868730545044, 0.05782531201839447, 0.7694350481033325, -1.7455147504806519)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.24379589 -0.13890836 -0.23375702  0.00504494 -0.32836065  0.20803566
 -0.05887065  0.19200034 -0.2957322 ]","[  6.7572538    0.78534973  11.05923098   3.41395489   1.45676997
   2.32311881 -23.47659724  28.03905785   8.38825297 -13.92944072
  -3.47110128  15.81877598]"
0.42844486236572266,"[ 9.98191416e-01  1.62075292e-02 -1.31516466e-02  5.63762225e-02
 -1.96302444e-01  1.14420557e+00 -1.76144814e+00  9.32705998e-02
  1.19990528e+00 -2.10333395e+00  5.73677495e-02  1.04965067e+00
 -2.17807746e+00  1.69680834e-01  8.02674115e-01 -1.89287245e+00
  2.02465821e-02  3.43342945e-02 -7.09909678e-01  6.21638298e-01
 -1.08882196e-01  9.45802152e-01 -7.05178559e-01  1.21098220e+00
 -4.23437506e-01 -9.82142868e-04  5.48035741e-01 -3.22656244e-01
 -2.92187500e+00  3.74982142e+00  5.46875000e-01 -9.62499976e-02
  2.77946442e-01 -3.99218768e-01  5.35826564e-01 -8.44328105e-01]","[-0.19630244  1.14420557 -1.76144814  0.0932706   1.19990528 -2.10333395
  0.05736775  1.04965067 -2.17807746  0.16968083  0.80267411 -1.89287245]","[-7.05178559e-01  1.21098220e+00 -4.23437506e-01 -9.82142868e-04
  5.48035741e-01 -3.22656244e-01 -2.92187500e+00  3.74982142e+00
  5.46875000e-01 -9.62499976e-02  2.77946442e-01 -3.99218768e-01]","(-0.10060801357030869, 1.0990780591964722, -1.6566365957260132, 0.14042556285858154, 1.182741403579712, -1.9790664911270142, -0.03594784811139107, 1.1977537870407104, -2.0359573364257812, 0.0618516243994236, 0.7614026665687561, -1.7352224588394165)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.22768381 -0.16324486 -0.23539102  0.00311265 -0.31166831  0.2418607
 -0.02055085  0.21100326 -0.2668364 ]","[  9.27210151  -1.7372272   11.20226184   5.60849417  -0.39839363
  13.81985888 -19.87018112  28.87373531  18.55291963 -13.12042591
  -4.077463    17.56269297]"
0.4384148120880127,"[ 0.99784541  0.01923746 -0.01333142  0.06129185 -0.20343277  1.15785563
 -1.76585841  0.09247965  1.20601571 -2.10183859  0.03293192  1.08393848
 -2.16918039  0.16940629  0.80527383 -1.89739764  0.02024059  0.03435189
 -0.70990914  0.60139829 -0.04709686  1.00865281 -0.67571431  1.1569643
 -0.35078126  0.          0.27892858  0.72031254 -2.95919657  3.43946433
  1.0234375   0.01276786  0.199375   -0.578125    0.65658593 -0.75425124]","[-0.20343277  1.15785563 -1.76585841  0.09247965  1.20601571 -2.10183859
  0.03293192  1.08393848 -2.16918039  0.16940629  0.80527383 -1.89739764]","[-0.67571431  1.1569643  -0.35078126  0.          0.27892858  0.72031254
 -2.95919657  3.43946433  1.0234375   0.01276786  0.199375   -0.578125  ]","(-0.10350831598043442, 1.0714476108551025, -1.6771584749221802, 0.16607289016246796, 1.1371618509292603, -1.909024715423584, -0.03744245320558548, 1.1527748107910156, -1.9846481084823608, 0.06415770202875137, 0.7433242201805115, -1.7348798513412476)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.16634406 -0.17057709 -0.21409579  0.01793566 -0.32871059  0.30328268
 -0.01692317  0.22665472 -0.28357467]","[  9.86386692  -6.81166136   9.5029487    8.75759603  -7.35682303
  25.10578853 -17.25213969  18.50991642  25.02965438 -12.48627897
  -6.77387866  17.60524154]"
